事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
2073,2024-04-24 17:53:00,2024-04-24 17:53:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.718,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.7，实际=35.0 vs 预测=12.4）
2074,2024-04-24 17:55:00,2024-04-24 17:55:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.332,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.3，实际=52.0 vs 预测=7.6）
2075,2024-04-24 18:02:00,2024-04-24 18:03:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.612,60,正常
2076,2024-04-24 18:08:00,2024-04-24 18:08:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.08,30,正常
2077,2024-04-24 18:11:00,2024-04-24 18:11:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.61,30,正常
2078,2024-04-24 18:22:00,2024-04-24 18:22:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.177,30,正常
2079,2024-04-24 18:25:00,2024-04-24 18:27:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.577,90,正常
2080,2024-04-24 18:41:00,2024-04-24 18:41:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.641,30,正常
2081,2024-04-24 18:44:00,2024-04-24 18:44:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.274,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.3，实际=52.0 vs 预测=22.0）
2082,2024-04-24 18:46:00,2024-04-24 18:47:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.639,60,正常
2083,2024-04-24 18:49:00,2024-04-24 18:49:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.676,30,正常
2084,2024-04-24 19:19:00,2024-04-24 19:19:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.456,30,正常
2085,2024-04-24 19:28:00,2024-04-24 19:32:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,32.898,150,Mahalanobis 距离=32.9（阈值=18.5）。主要贡献特征：PC4 (94.4%); PC3 (5.5%)。
2086,2024-04-24 19:37:00,2024-04-24 19:37:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.481,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.5，实际=150.0 vs 预测=0.0）
2087,2024-04-24 20:03:00,2024-04-24 20:13:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,20.775,330,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=20.8，实际=190.0 vs 预测=17.0）
2088,2024-04-24 20:16:00,2024-04-24 20:16:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.84,30,正常
2089,2024-04-24 20:19:00,2024-04-24 20:19:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.639,30,正常
2090,2024-04-24 20:24:00,2024-04-24 20:24:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.183,30,正常
2091,2024-04-24 20:27:00,2024-04-24 20:27:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.731,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.7，实际=56.0 vs 预测=16.6）
2092,2024-04-24 20:33:00,2024-04-24 20:33:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.271,30,正常
2093,2024-04-24 20:45:00,2024-04-24 20:45:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.275,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.3，实际=53.0 vs 预测=17.4）
2094,2024-04-24 20:53:00,2024-04-24 20:53:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.582,30,正常
2095,2024-04-24 21:08:00,2024-04-24 21:08:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.291,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.3，实际=20.0 vs 预测=0.0）
2096,2024-04-24 21:10:00,2024-04-24 21:10:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.621,30,正常
2097,2024-04-24 21:13:00,2024-04-24 21:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.62,30,正常
2098,2024-04-24 21:46:00,2024-04-24 21:48:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.53,90,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.5，实际=28.0 vs 预测=0.0）
2099,2024-04-24 21:58:00,2024-04-24 21:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.091,30,正常
2100,2024-04-24 22:05:00,2024-04-24 22:05:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.967,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=57.0 vs 预测=17.6）
2101,2024-04-24 22:08:00,2024-04-24 22:08:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.227,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=53.0 vs 预测=17.8）
2102,2024-04-24 22:26:00,2024-04-24 22:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.733,30,正常
2103,2024-04-24 22:40:00,2024-04-24 22:40:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.868,30,正常
2104,2024-04-24 22:57:00,2024-04-24 22:59:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.912,90,正常
2105,2024-04-24 23:03:00,2024-04-24 23:07:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.566,150,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=6.6，实际=60.0 vs 预测=37.0）
2106,2024-04-24 23:09:00,2024-04-24 23:09:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.554,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.6，实际=49.0 vs 预测=19.4）
2107,2024-04-24 23:35:00,2024-04-24 23:36:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.358,60,正常
2108,2024-04-24 23:39:00,2024-04-24 23:40:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.76,60,正常
2109,2024-04-24 23:48:00,2024-04-24 23:48:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.994,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=8.0，实际=58.0 vs 预测=7.0）
2110,2024-04-25 00:05:00,2024-04-25 00:06:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.161,60,正常
2111,2024-04-25 00:17:00,2024-04-25 00:17:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.302,30,正常
2112,2024-04-25 00:20:00,2024-04-25 00:20:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.45,30,正常
2113,2024-04-25 00:28:00,2024-04-25 00:31:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.237,120,正常
2114,2024-04-25 00:33:00,2024-04-25 00:33:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.181,30,正常
2115,2024-04-25 00:38:00,2024-04-25 00:39:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.657,60,正常
2116,2024-04-25 01:08:00,2024-04-25 01:08:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.844,30,正常
2117,2024-04-25 01:14:00,2024-04-25 01:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.435,30,正常
2118,2024-04-25 01:34:00,2024-04-25 01:34:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.152,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=4.2，实际=260.0 vs 预测=96.0）
2119,2024-04-25 01:51:00,2024-04-25 01:51:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.324,30,正常
2120,2024-04-25 01:57:00,2024-04-25 01:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.113,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=56.0 vs 预测=17.0）
2121,2024-04-25 02:02:00,2024-04-25 02:04:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.652,90,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=5.7，实际=66.0 vs 预测=46.2）
2122,2024-04-25 02:11:00,2024-04-25 02:11:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.776,30,正常
2123,2024-04-25 02:16:00,2024-04-25 02:16:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.503,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.5，实际=48.0 vs 预测=16.4）
2124,2024-04-25 02:20:00,2024-04-25 02:21:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.516,60,正常
2125,2024-04-25 02:25:00,2024-04-25 02:25:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.052,30,正常
2126,2024-04-25 02:32:00,2024-04-25 02:34:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.998,90,正常
2127,2024-04-25 02:49:00,2024-04-25 02:49:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.637,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.6，实际=44.0 vs 预测=20.8）
2128,2024-04-25 02:58:00,2024-04-25 02:58:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.123,30,正常
2129,2024-04-25 03:03:00,2024-04-25 03:03:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.239,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.2，实际=57.0 vs 预测=17.2）
2130,2024-04-25 03:05:00,2024-04-25 03:05:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.363,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.4，实际=45.0 vs 预测=21.4）
2131,2024-04-25 03:30:00,2024-04-25 03:30:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.269,30,正常
2132,2024-04-25 03:33:00,2024-04-25 03:33:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.286,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.3，实际=46.0 vs 预测=12.0）
2133,2024-04-25 03:35:00,2024-04-25 03:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.818,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.8，实际=49.0 vs 预测=17.2）
2134,2024-04-25 03:58:00,2024-04-25 03:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.954,30,正常
2135,2024-04-25 04:03:00,2024-04-25 04:03:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.619,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.6，实际=41.0 vs 预测=19.0）
2136,2024-04-25 04:07:00,2024-04-25 04:07:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.173,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=51.0 vs 预测=18.0）
2137,2024-04-25 04:16:00,2024-04-25 04:16:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.698,30,正常
2138,2024-04-25 04:22:00,2024-04-25 04:23:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.212,60,正常
2139,2024-04-25 04:26:00,2024-04-25 04:27:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.145,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=57.0 vs 预测=17.8）
2140,2024-04-25 04:29:00,2024-04-25 04:29:00,1.0,带载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.421,30,正常
2141,2024-04-25 04:31:00,2024-04-25 04:33:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.365,90,正常
2142,2024-04-25 04:38:00,2024-04-25 04:38:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.291,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.3，实际=20.0 vs 预测=0.0）
2143,2024-04-25 04:43:00,2024-04-25 04:43:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.231,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=5.2，实际=49.0 vs 预测=17.2）
2144,2024-04-25 04:54:00,2024-04-25 04:55:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.813,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.8，实际=57.0 vs 预测=16.2）
2145,2024-04-25 04:58:00,2024-04-25 04:58:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.093,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.1，实际=38.0 vs 预测=19.2）
2146,2024-04-25 05:01:00,2024-04-25 05:01:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.277,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.3，实际=49.0 vs 预测=23.0）
2147,2024-04-25 05:08:00,2024-04-25 05:08:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.044,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=43.0 vs 预测=17.2）
2148,2024-04-25 05:23:00,2024-04-25 05:23:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.234,30,正常
2149,2024-04-25 05:38:00,2024-04-25 05:38:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.315,30,正常
2150,2024-04-25 05:49:00,2024-04-25 05:49:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.487,30,正常
2151,2024-04-25 06:01:00,2024-04-25 06:01:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.814,30,正常
2152,2024-04-25 06:18:00,2024-04-25 06:18:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.89,30,正常
2153,2024-04-25 06:44:00,2024-04-25 06:45:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.412,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.4，实际=52.0 vs 预测=17.0）
2154,2024-04-25 06:54:00,2024-04-25 06:55:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.37,60,正常
2155,2024-04-25 07:03:00,2024-04-25 07:03:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.547,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.5，实际=61.0 vs 预测=17.0）
2156,2024-04-25 07:23:00,2024-04-25 07:24:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.994,60,正常
2157,2024-04-25 07:31:00,2024-04-25 07:31:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.648,30,正常
2158,2024-04-25 07:42:00,2024-04-25 07:43:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.538,60,正常
2159,2024-04-25 07:56:00,2024-04-25 07:56:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.11,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=50.0 vs 预测=17.4）
2160,2024-04-25 08:01:00,2024-04-25 08:01:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.018,30,正常
2161,2024-04-25 08:06:00,2024-04-25 08:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.791,30,正常
2162,2024-04-25 08:09:00,2024-04-25 08:09:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.148,30,正常
2163,2024-04-25 08:46:00,2024-04-25 08:49:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,15.259,120,正常
2164,2024-04-25 09:00:00,2024-04-25 09:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.192,30,残差异常：采煤机_牵引部位_左电机_温度 偏高（残差 Z-score=3.2，实际=66.0 vs 预测=54.0）
2165,2024-04-25 09:05:00,2024-04-25 09:05:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.216,30,正常
2166,2024-04-25 09:11:00,2024-04-25 09:12:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.975,60,正常
2167,2024-04-25 09:21:00,2024-04-25 09:43:00,23.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,135.91,690,Mahalanobis 距离=135.9（阈值=18.5）。主要贡献特征：PC4 (84.8%); PC3 (13.7%); PC2 (1.5%)。
2168,2024-04-25 09:46:00,2024-04-25 09:46:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.303,30,正常
2169,2024-04-25 09:48:00,2024-04-25 09:54:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.947,210,正常
2170,2024-04-25 10:01:00,2024-04-25 10:01:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.557,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.6，实际=58.0 vs 预测=19.0）
2171,2024-04-25 10:05:00,2024-04-25 10:05:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.755,30,正常
2172,2024-04-25 10:16:00,2024-04-25 10:16:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.479,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.5，实际=31.0 vs 预测=3.4）
2173,2024-04-25 10:21:00,2024-04-25 10:23:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.323,90,正常
2174,2024-04-25 11:10:00,2024-04-25 11:10:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.164,30,正常
2175,2024-04-25 13:31:00,2024-04-25 13:32:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.842,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.8，实际=40.0 vs 预测=8.0）
2176,2024-04-25 13:34:00,2024-04-25 13:35:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.028,60,残差异常：采煤机_油泵_左电机_温度 偏高（残差 Z-score=3.0，实际=52.0 vs 预测=48.6）
2177,2024-04-25 14:38:00,2024-04-25 15:30:00,53.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.281,1590,残差异常：采煤机_油泵_左电机_温度 偏高（残差 Z-score=16.3，实际=49.0 vs 预测=0.0）
2178,2024-04-25 15:55:00,2024-04-25 15:55:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.644,30,正常
2179,2024-04-25 16:00:00,2024-04-25 16:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.627,30,正常
2180,2024-04-25 16:04:00,2024-04-25 16:04:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.505,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.5，实际=63.0 vs 预测=11.4）
2181,2024-04-25 16:16:00,2024-04-25 16:19:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.753,120,残差异常：采煤机_截割部位_右滚筒_电机_温度 偏高（残差 Z-score=7.8，实际=60.0 vs 预测=46.6）
2182,2024-04-25 16:26:00,2024-04-25 16:26:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.699,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.7，实际=61.0 vs 预测=21.0）
2183,2024-04-25 16:35:00,2024-04-25 16:35:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.317,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=205.0 vs 预测=74.0）
2184,2024-04-25 17:59:00,2024-04-25 17:59:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.179,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.2，实际=137.0 vs 预测=0.0）
2185,2024-04-25 18:32:00,2024-04-25 18:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.316,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=6.3，实际=56.0 vs 预测=3.4）
2186,2024-04-25 18:34:00,2024-04-25 18:34:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.113,30,正常
2187,2024-04-25 18:47:00,2024-04-25 18:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.325,30,正常
2188,2024-04-25 18:51:00,2024-04-25 18:51:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.239,30,正常
2189,2024-04-25 18:53:00,2024-04-25 18:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.747,30,正常
2190,2024-04-25 18:56:00,2024-04-25 18:56:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.974,30,正常
2191,2024-04-25 19:16:00,2024-04-25 19:16:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.155,30,正常
2192,2024-04-25 19:18:00,2024-04-25 19:19:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,25.846,60,Mahalanobis 距离=25.8（阈值=18.5）。主要贡献特征：PC2 (98.4%); PC1 (1.1%)。
2193,2024-04-25 19:25:00,2024-04-25 19:27:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.254,90,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.3，实际=47.0 vs 预测=35.6）
