事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
2687,2024-04-26 00:47:00,2024-04-26 00:47:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.76,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.8，实际=52.0 vs 预测=16.8）
2688,2024-04-26 00:51:00,2024-04-26 00:54:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.232,120,正常
2689,2024-04-26 01:02:00,2024-04-26 01:05:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.895,120,正常
2690,2024-04-26 01:10:00,2024-04-26 01:12:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1157.615,90,Mahalanobis 距离=1157.6（阈值=18.5）。主要贡献特征：PC2 (58.2%); PC3 (41.6%)。
2691,2024-04-26 01:20:00,2024-04-26 01:20:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.782,30,正常
2692,2024-04-26 01:25:00,2024-04-26 01:28:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3197.883,120,Mahalanobis 距离=3197.9（阈值=18.5）。主要贡献特征：PC2 (70.9%); PC3 (29.0%)。
2693,2024-04-26 01:36:00,2024-04-26 01:38:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4838.207,90,Mahalanobis 距离=4838.2（阈值=18.5）。主要贡献特征：PC2 (92.5%); PC4 (6.7%)。
2694,2024-04-26 01:40:00,2024-04-26 01:41:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.084,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.1，实际=47.0 vs 预测=16.8）
2695,2024-04-26 01:51:00,2024-04-26 01:52:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.398,60,正常
2696,2024-04-26 01:54:00,2024-04-26 01:55:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.401,60,单变量异常：采煤机_油泵_左电机_电流（z-score=6.4，实际=60.0，均值=18.3±6.5）
2697,2024-04-26 02:02:00,2024-04-26 02:12:00,11.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.862,330,正常
2698,2024-04-26 02:33:00,2024-04-26 02:33:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.262,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.3，实际=186.0 vs 预测=31.0）
2699,2024-04-26 02:37:00,2024-04-26 02:37:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.244,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.2，实际=230.0 vs 预测=100.6）
2700,2024-04-26 02:39:00,2024-04-26 02:39:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.766,30,正常
2701,2024-04-26 02:47:00,2024-04-26 02:50:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2041.955,120,Mahalanobis 距离=2042.0（阈值=18.5）。主要贡献特征：PC2 (58.3%); PC3 (41.5%)。
2702,2024-04-26 02:55:00,2024-04-26 02:55:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.557,30,正常
2703,2024-04-26 02:57:00,2024-04-26 03:00:00,4.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,17.559,120,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=17.6，实际=283.0 vs 预测=3.8）
2704,2024-04-26 03:02:00,2024-04-26 03:02:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1756.065,30,Mahalanobis 距离=1756.1（阈值=18.5）。主要贡献特征：PC2 (63.4%); PC3 (36.6%)。
2705,2024-04-26 03:06:00,2024-04-26 03:13:00,8.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.943,240,正常
2706,2024-04-26 03:15:00,2024-04-26 03:18:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.944,120,正常
2707,2024-04-26 03:23:00,2024-04-26 03:25:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1356.766,90,Mahalanobis 距离=1356.8（阈值=18.5）。主要贡献特征：PC2 (61.3%); PC3 (38.6%)。
2708,2024-04-26 03:31:00,2024-04-26 03:31:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.956,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=48.0 vs 预测=17.2）
2709,2024-04-26 03:34:00,2024-04-26 03:34:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2667.134,30,Mahalanobis 距离=2667.1（阈值=18.5）。主要贡献特征：PC2 (72.8%); PC3 (26.8%)。
2710,2024-04-26 03:37:00,2024-04-26 03:38:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.496,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=5.5，实际=76.0 vs 预测=11.6）
2711,2024-04-26 03:40:00,2024-04-26 03:40:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.339,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=203.0 vs 预测=69.8）
2712,2024-04-26 03:43:00,2024-04-26 03:43:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.284,30,正常
2713,2024-04-26 03:58:00,2024-04-26 04:01:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2668.714,120,Mahalanobis 距离=2668.7（阈值=18.5）。主要贡献特征：PC2 (71.8%); PC3 (27.9%)。
2714,2024-04-26 04:06:00,2024-04-26 04:06:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3200.063,30,Mahalanobis 距离=3200.1（阈值=18.5）。主要贡献特征：PC2 (75.9%); PC3 (23.8%)。
2715,2024-04-26 04:23:00,2024-04-26 04:27:00,5.0,割煤低位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.785,150,正常
2716,2024-04-26 04:29:00,2024-04-26 04:29:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.114,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=55.0 vs 预测=17.0）
2717,2024-04-26 04:49:00,2024-04-26 04:49:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.757,30,正常
2718,2024-04-26 04:53:00,2024-04-26 04:53:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.436,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=57.0 vs 预测=16.8）
2719,2024-04-26 04:56:00,2024-04-26 04:59:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1987.199,120,Mahalanobis 距离=1987.2（阈值=18.5）。主要贡献特征：PC2 (64.9%); PC3 (34.8%)。
2720,2024-04-26 05:27:00,2024-04-26 05:29:00,3.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.253,90,正常
2721,2024-04-26 05:33:00,2024-04-26 05:33:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.192,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.2，实际=48.0 vs 预测=17.0）
2722,2024-04-26 05:45:00,2024-04-26 05:46:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2954.661,60,Mahalanobis 距离=2954.7（阈值=18.5）。主要贡献特征：PC2 (70.8%); PC3 (29.0%)。
2723,2024-04-26 05:53:00,2024-04-26 05:53:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,17.579,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=17.6，实际=206.0 vs 预测=0.0）
2724,2024-04-26 05:57:00,2024-04-26 05:58:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.308,60,正常
2725,2024-04-26 06:13:00,2024-04-26 06:13:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.988,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=48.0 vs 预测=17.0）
2726,2024-04-26 06:20:00,2024-04-26 06:20:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2284.981,30,Mahalanobis 距离=2285.0（阈值=18.5）。主要贡献特征：PC2 (73.1%); PC3 (26.4%)。
2727,2024-04-26 06:23:00,2024-04-26 06:23:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8113.238,30,Mahalanobis 距离=8113.2（阈值=18.5）。主要贡献特征：PC3 (39.6%); PC2 (39.3%); PC4 (21.0%)。
2728,2024-04-26 06:29:00,2024-04-26 06:29:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.956,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=49.0 vs 预测=18.2）
2729,2024-04-26 06:32:00,2024-04-26 06:32:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.778,30,正常
2730,2024-04-26 06:36:00,2024-04-26 06:36:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.293,30,正常
2731,2024-04-26 06:44:00,2024-04-26 06:44:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.196,30,正常
2732,2024-04-26 06:47:00,2024-04-26 06:47:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.169,30,正常
2733,2024-04-26 06:55:00,2024-04-26 06:56:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4381.653,60,Mahalanobis 距离=4381.7（阈值=18.5）。主要贡献特征：PC2 (83.6%); PC3 (16.4%)。
2734,2024-04-26 06:59:00,2024-04-26 07:02:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1403.054,120,Mahalanobis 距离=1403.1（阈值=18.5）。主要贡献特征：PC2 (69.4%); PC3 (29.8%)。
2735,2024-04-26 08:35:00,2024-04-26 08:35:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.028,30,正常
2736,2024-04-26 08:44:00,2024-04-26 08:48:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,19.413,150,Mahalanobis 距离=19.4（阈值=18.5）。主要贡献特征：PC3 (53.6%); PC2 (42.0%); PC4 (4.4%)。
2737,2024-04-26 10:30:00,2024-04-26 10:31:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.279,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.3，实际=21.0 vs 预测=0.0）
2738,2024-04-26 13:12:00,2024-04-26 13:16:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,646.532,150,Mahalanobis 距离=646.5（阈值=18.5）。主要贡献特征：PC4 (75.1%); PC3 (19.8%); PC2 (5.1%)。
2739,2024-04-26 15:49:00,2024-04-26 16:03:00,15.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,807.832,450,Mahalanobis 距离=807.8（阈值=18.5）。主要贡献特征：PC2 (56.4%); PC4 (26.2%); PC3 (17.4%)。
2740,2024-04-26 16:05:00,2024-04-26 16:09:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2849.671,150,Mahalanobis 距离=2849.7（阈值=18.5）。主要贡献特征：PC2 (82.2%); PC3 (16.5%); PC4 (1.3%)。
2741,2024-04-26 16:24:00,2024-04-26 16:29:00,6.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2500.431,180,Mahalanobis 距离=2500.4（阈值=18.5）。主要贡献特征：PC2 (80.9%); PC3 (19.0%)。
2742,2024-04-26 16:36:00,2024-04-26 16:54:00,19.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.787,570,正常
2743,2024-04-26 16:56:00,2024-04-26 17:08:00,13.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1923.849,390,Mahalanobis 距离=1923.8（阈值=18.5）。主要贡献特征：PC2 (65.4%); PC3 (34.2%)。
2744,2024-04-26 17:11:00,2024-04-26 17:15:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2346.466,150,Mahalanobis 距离=2346.5（阈值=18.5）。主要贡献特征：PC2 (71.3%); PC3 (27.8%)。
2745,2024-04-26 17:17:00,2024-04-26 17:19:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1447.354,90,Mahalanobis 距离=1447.4（阈值=18.5）。主要贡献特征：PC2 (86.0%); PC3 (13.5%)。
2746,2024-04-26 17:21:00,2024-04-26 17:28:00,8.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,501.887,240,Mahalanobis 距离=501.9（阈值=18.5）。主要贡献特征：PC3 (54.8%); PC4 (26.6%); PC2 (18.5%)。
2747,2024-04-26 17:34:00,2024-04-26 17:36:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.091,90,正常
2748,2024-04-26 17:41:00,2024-04-26 17:43:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.997,90,残差异常：采煤机_截割部位_左滚筒_电机_温度 偏高（残差 Z-score=6.0，实际=70.0 vs 预测=54.2）
2749,2024-04-26 17:50:00,2024-04-26 17:56:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4664.864,210,Mahalanobis 距离=4664.9（阈值=18.5）。主要贡献特征：PC2 (88.2%); PC4 (10.3%); PC3 (1.5%)。
2750,2024-04-26 18:01:00,2024-04-26 18:04:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,984.945,120,Mahalanobis 距离=984.9（阈值=18.5）。主要贡献特征：PC2 (57.7%); PC3 (42.1%)。
2751,2024-04-26 18:10:00,2024-04-26 18:10:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.959,30,正常
2752,2024-04-26 18:15:00,2024-04-26 18:15:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.368,30,正常
2753,2024-04-26 18:25:00,2024-04-26 18:27:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.877,90,正常
2754,2024-04-26 18:36:00,2024-04-26 18:39:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.831,120,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=5.8，实际=279.0 vs 预测=75.6）
2755,2024-04-26 18:41:00,2024-04-26 18:41:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.626,30,正常
2756,2024-04-26 18:43:00,2024-04-26 18:46:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.803,120,正常
2757,2024-04-26 18:48:00,2024-04-26 18:50:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.053,90,正常
2758,2024-04-26 18:53:00,2024-04-26 18:53:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.661,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.7，实际=58.0 vs 预测=16.6）
2759,2024-04-26 19:00:00,2024-04-26 19:00:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.03,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=16.2）
2760,2024-04-26 19:03:00,2024-04-26 19:03:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.875,30,正常
2761,2024-04-26 19:18:00,2024-04-26 19:21:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3445.348,120,Mahalanobis 距离=3445.3（阈值=18.5）。主要贡献特征：PC2 (78.4%); PC3 (21.6%)。
2762,2024-04-26 19:32:00,2024-04-26 19:34:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.514,90,正常
2763,2024-04-26 19:38:00,2024-04-26 19:38:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.652,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=51.0 vs 预测=16.6）
2764,2024-04-26 19:49:00,2024-04-26 19:51:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.797,90,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.8，实际=40.0 vs 预测=16.4）
2765,2024-04-26 19:56:00,2024-04-26 19:56:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.075,30,正常
2766,2024-04-26 20:03:00,2024-04-26 20:04:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1781.299,60,Mahalanobis 距离=1781.3（阈值=18.5）。主要贡献特征：PC2 (65.0%); PC3 (34.6%)。
2767,2024-04-26 20:12:00,2024-04-26 20:16:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.859,150,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=47.0 vs 预测=16.8）
2768,2024-04-26 20:18:00,2024-04-26 20:20:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3106.733,90,Mahalanobis 距离=3106.7（阈值=18.5）。主要贡献特征：PC2 (72.2%); PC3 (27.0%)。
2769,2024-04-26 20:25:00,2024-04-26 20:26:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.003,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=47.0 vs 预测=17.4）
2770,2024-04-26 20:36:00,2024-04-26 20:36:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.626,30,正常
2771,2024-04-26 20:38:00,2024-04-26 20:39:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.181,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.2，实际=49.0 vs 预测=0.0）
2772,2024-04-26 20:41:00,2024-04-26 20:41:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.09,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.1，实际=49.0 vs 预测=16.0）
2773,2024-04-26 20:49:00,2024-04-26 20:49:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.796,30,正常
2774,2024-04-26 20:53:00,2024-04-26 20:56:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.832,120,正常
2775,2024-04-26 21:00:00,2024-04-26 21:00:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1833.661,30,Mahalanobis 距离=1833.7（阈值=18.5）。主要贡献特征：PC2 (65.8%); PC3 (33.6%)。
2776,2024-04-26 21:05:00,2024-04-26 21:09:00,5.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.299,150,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=209.0 vs 预测=77.4）
2777,2024-04-26 21:13:00,2024-04-26 21:13:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.3,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.3，实际=48.0 vs 预测=16.2）
2778,2024-04-26 21:17:00,2024-04-26 21:18:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.72,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=42.0 vs 预测=15.8）
2779,2024-04-26 21:20:00,2024-04-26 21:24:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.472,150,正常
2780,2024-04-26 21:26:00,2024-04-26 21:27:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.243,60,正常
