事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
2080,2024-04-24 15:38:00,2024-04-24 15:49:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3038.457,408,Mahalanobis 距离=3038.5（阈值=18.5）。主要贡献特征：PC2 (82.6%); PC3 (17.4%)。
2081,2024-04-24 15:51:00,2024-04-24 16:39:00,49.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4265.003,1666,Mahalanobis 距离=4265.0（阈值=18.5）。主要贡献特征：PC2 (74.0%); PC3 (25.5%)。
2082,2024-04-24 16:43:00,2024-04-24 16:50:00,8.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.358,272,正常
2083,2024-04-24 16:53:00,2024-04-24 16:53:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.956,34,正常
2084,2024-04-24 16:56:00,2024-04-24 17:01:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.925,204,正常
2085,2024-04-24 17:09:00,2024-04-24 17:12:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1786.764,136,Mahalanobis 距离=1786.8（阈值=18.5）。主要贡献特征：PC2 (69.3%); PC3 (29.8%)。
2086,2024-04-24 17:52:00,2024-04-24 18:03:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1502.145,408,Mahalanobis 距离=1502.1（阈值=18.5）。主要贡献特征：PC2 (67.1%); PC3 (32.6%)。
2087,2024-04-24 18:22:00,2024-04-24 18:22:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.418,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.4，实际=42.0 vs 预测=17.0）
2088,2024-04-24 18:25:00,2024-04-24 18:30:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.655,204,正常
2089,2024-04-24 18:41:00,2024-04-24 18:41:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.88,34,正常
2090,2024-04-24 18:44:00,2024-04-24 18:44:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.503,34,正常
2091,2024-04-24 18:46:00,2024-04-24 18:49:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2281.958,136,Mahalanobis 距离=2282.0（阈值=18.5）。主要贡献特征：PC2 (69.9%); PC3 (29.7%)。
2092,2024-04-24 19:06:00,2024-04-24 19:11:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.817,204,正常
2093,2024-04-24 19:19:00,2024-04-24 19:22:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2132.64,136,Mahalanobis 距离=2132.6（阈值=18.5）。主要贡献特征：PC2 (61.0%); PC3 (38.9%)。
2094,2024-04-24 19:28:00,2024-04-24 19:32:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5983.531,170,Mahalanobis 距离=5983.5（阈值=18.5）。主要贡献特征：PC4 (53.9%); PC3 (32.1%); PC2 (14.0%)。
2095,2024-04-24 19:36:00,2024-04-24 19:36:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.312,34,正常
2096,2024-04-24 20:02:00,2024-04-24 20:03:00,2.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1922.494,68,Mahalanobis 距离=1922.5（阈值=18.5）。主要贡献特征：PC2 (67.2%); PC3 (32.5%)。
2097,2024-04-24 20:11:00,2024-04-24 20:14:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.211,136,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=47.0 vs 预测=16.2）
2098,2024-04-24 20:16:00,2024-04-24 20:16:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.092,34,正常
2099,2024-04-24 20:21:00,2024-04-24 20:27:00,7.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.859,238,正常
2100,2024-04-24 20:29:00,2024-04-24 20:31:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3701.744,102,Mahalanobis 距离=3701.7（阈值=18.5）。主要贡献特征：PC2 (81.6%); PC3 (17.4%)。
2101,2024-04-24 20:45:00,2024-04-24 20:45:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.868,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=53.0 vs 预测=17.4）
2102,2024-04-24 20:53:00,2024-04-24 21:05:00,13.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3937.554,442,Mahalanobis 距离=3937.6（阈值=18.5）。主要贡献特征：PC3 (68.5%); PC2 (26.9%); PC4 (4.6%)。
2103,2024-04-24 21:10:00,2024-04-24 21:10:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.692,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=44.0 vs 预测=17.0）
2104,2024-04-24 21:13:00,2024-04-24 21:14:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4559.39,68,Mahalanobis 距离=4559.4（阈值=18.5）。主要贡献特征：PC2 (80.7%); PC3 (18.3%); PC4 (1.1%)。
2105,2024-04-24 21:16:00,2024-04-24 21:16:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3693.631,34,Mahalanobis 距离=3693.6（阈值=18.5）。主要贡献特征：PC2 (88.8%); PC3 (10.3%)。
2106,2024-04-24 21:21:00,2024-04-24 21:22:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.435,68,正常
2107,2024-04-24 21:26:00,2024-04-24 21:26:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.187,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.2，实际=13.1 vs 预测=2.5）
2108,2024-04-24 21:37:00,2024-04-24 21:40:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3687.051,136,Mahalanobis 距离=3687.1（阈值=18.5）。主要贡献特征：PC2 (77.9%); PC3 (21.3%)。
2109,2024-04-24 21:46:00,2024-04-24 21:48:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.425,102,正常
2110,2024-04-24 21:50:00,2024-04-24 21:51:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3291.874,68,Mahalanobis 距离=3291.9（阈值=18.5）。主要贡献特征：PC2 (77.7%); PC3 (21.5%)。
2111,2024-04-24 22:05:00,2024-04-24 22:06:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.088,68,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=57.0 vs 预测=17.6）
2112,2024-04-24 22:08:00,2024-04-24 22:08:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.73,34,正常
2113,2024-04-24 22:19:00,2024-04-24 22:22:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2122.313,136,Mahalanobis 距离=2122.3（阈值=18.5）。主要贡献特征：PC2 (63.0%); PC3 (36.8%)。
2114,2024-04-24 22:26:00,2024-04-24 22:26:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.446,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.4，实际=42.0 vs 预测=16.8）
2115,2024-04-24 22:35:00,2024-04-24 22:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.474,34,正常
2116,2024-04-24 23:01:00,2024-04-24 23:05:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.11,170,正常
2117,2024-04-24 23:09:00,2024-04-24 23:09:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.563,34,正常
2118,2024-04-24 23:26:00,2024-04-24 23:30:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1761.463,170,Mahalanobis 距离=1761.5（阈值=18.5）。主要贡献特征：PC2 (68.9%); PC3 (29.7%); PC4 (1.3%)。
2119,2024-04-24 23:34:00,2024-04-24 23:35:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.848,68,正常
2120,2024-04-24 23:39:00,2024-04-24 23:42:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2296.21,136,Mahalanobis 距离=2296.2（阈值=18.5）。主要贡献特征：PC2 (68.0%); PC3 (32.0%)。
2121,2024-04-24 23:44:00,2024-04-24 23:45:00,2.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1501.548,68,Mahalanobis 距离=1501.5（阈值=18.5）。主要贡献特征：PC2 (73.4%); PC3 (26.4%)。
2122,2024-04-24 23:47:00,2024-04-24 23:49:00,3.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2638.891,102,Mahalanobis 距离=2638.9（阈值=18.5）。主要贡献特征：PC2 (85.9%); PC4 (9.7%); PC3 (4.4%)。
2123,2024-04-24 23:51:00,2024-04-24 23:54:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2247.448,136,Mahalanobis 距离=2247.4（阈值=18.5）。主要贡献特征：PC2 (78.8%); PC3 (21.1%)。
2124,2024-04-25 00:04:00,2024-04-25 00:07:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.452,136,正常
2125,2024-04-25 00:09:00,2024-04-25 00:09:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.593,34,正常
2126,2024-04-25 00:14:00,2024-04-25 00:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.771,34,正常
2127,2024-04-25 00:20:00,2024-04-25 00:20:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.844,34,正常
2128,2024-04-25 00:26:00,2024-04-25 00:31:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.111,204,正常
2129,2024-04-25 00:38:00,2024-04-25 00:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.881,34,正常
2130,2024-04-25 00:40:00,2024-04-25 00:40:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.622,34,正常
2131,2024-04-25 00:43:00,2024-04-25 00:48:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.178,204,单变量异常：采煤机_油泵_左电机_电流（z-score=3.2，实际=41.0，均值=18.2±7.2）
2132,2024-04-25 01:05:00,2024-04-25 01:05:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.405,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.4，实际=38.0 vs 预测=0.0）
2133,2024-04-25 01:14:00,2024-04-25 01:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.758,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.8，实际=51.0 vs 预测=16.2）
2134,2024-04-25 01:27:00,2024-04-25 01:27:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.697,34,正常
2135,2024-04-25 01:51:00,2024-04-25 01:51:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.313,34,正常
2136,2024-04-25 01:56:00,2024-04-25 01:57:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.806,68,正常
2137,2024-04-25 02:11:00,2024-04-25 02:12:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1503.362,68,Mahalanobis 距离=1503.4（阈值=18.5）。主要贡献特征：PC2 (66.4%); PC3 (32.3%); PC4 (1.3%)。
2138,2024-04-25 02:16:00,2024-04-25 02:16:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.887,34,正常
2139,2024-04-25 02:20:00,2024-04-25 02:22:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.017,102,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=43.0 vs 预测=17.0）
2140,2024-04-25 02:25:00,2024-04-25 02:33:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3937.908,306,Mahalanobis 距离=3937.9（阈值=18.5）。主要贡献特征：PC2 (73.7%); PC3 (26.2%)。
2141,2024-04-25 02:35:00,2024-04-25 02:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1073.763,34,Mahalanobis 距离=1073.8（阈值=18.5）。主要贡献特征：PC2 (65.0%); PC3 (33.5%); PC4 (1.5%)。
2142,2024-04-25 02:47:00,2024-04-25 02:49:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.875,102,正常
2143,2024-04-25 03:03:00,2024-04-25 03:03:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.15,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.1，实际=57.0 vs 预测=17.2）
2144,2024-04-25 03:05:00,2024-04-25 03:05:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.736,34,正常
2145,2024-04-25 03:11:00,2024-04-25 03:11:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1668.996,34,Mahalanobis 距离=1669.0（阈值=18.5）。主要贡献特征：PC2 (61.5%); PC3 (38.5%)。
2146,2024-04-25 03:15:00,2024-04-25 03:18:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1423.335,136,Mahalanobis 距离=1423.3（阈值=18.5）。主要贡献特征：PC2 (72.9%); PC3 (26.9%)。
2147,2024-04-25 03:29:00,2024-04-25 03:31:00,3.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.501,102,残差异常：采煤机_截割部位_右滚筒_电机_温度 偏高（残差 Z-score=8.5，实际=77.0 vs 预测=56.2）
2148,2024-04-25 03:33:00,2024-04-25 03:33:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.511,34,正常
2149,2024-04-25 03:35:00,2024-04-25 03:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.179,34,正常
2150,2024-04-25 03:58:00,2024-04-25 03:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6560.113,34,Mahalanobis 距离=6560.1（阈值=18.5）。主要贡献特征：PC2 (85.9%); PC3 (13.1%)。
2151,2024-04-25 04:07:00,2024-04-25 04:07:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.77,34,正常
2152,2024-04-25 04:22:00,2024-04-25 04:24:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2819.517,102,Mahalanobis 距离=2819.5（阈值=18.5）。主要贡献特征：PC2 (62.9%); PC3 (36.9%)。
2153,2024-04-25 04:27:00,2024-04-25 04:27:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.621,34,正常
2154,2024-04-25 04:29:00,2024-04-25 04:29:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.846,34,正常
2155,2024-04-25 04:31:00,2024-04-25 04:31:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.644,34,正常
2156,2024-04-25 04:37:00,2024-04-25 04:37:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.932,34,正常
2157,2024-04-25 04:43:00,2024-04-25 04:43:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.097,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.1，实际=12.7 vs 预测=2.4）
2158,2024-04-25 04:55:00,2024-04-25 04:55:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.73,34,正常
2159,2024-04-25 04:59:00,2024-04-25 04:59:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.918,34,正常
2160,2024-04-25 05:08:00,2024-04-25 05:08:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.955,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=43.0 vs 预测=17.4）
2161,2024-04-25 05:31:00,2024-04-25 05:33:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.603,102,正常
2162,2024-04-25 05:47:00,2024-04-25 05:48:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4101.336,68,Mahalanobis 距离=4101.3（阈值=18.5）。主要贡献特征：PC2 (82.7%); PC3 (17.0%)。
2163,2024-04-25 06:01:00,2024-04-25 06:01:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.481,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.5，实际=46.0 vs 预测=17.0）
2164,2024-04-25 06:16:00,2024-04-25 06:16:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.317,34,正常
2165,2024-04-25 06:18:00,2024-04-25 06:18:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.697,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=48.0 vs 预测=17.6）
2166,2024-04-25 06:24:00,2024-04-25 06:28:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.855,170,单变量异常：采煤机_油泵_左油箱_油压（z-score=4.9，实际=18.3，均值=3.3±3.1）
2167,2024-04-25 06:34:00,2024-04-25 06:36:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3293.71,102,Mahalanobis 距离=3293.7（阈值=18.5）。主要贡献特征：PC2 (79.1%); PC3 (20.6%)。
2168,2024-04-25 06:43:00,2024-04-25 06:46:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.436,136,单变量异常：采煤机_油泵_右油箱_油压（z-score=6.4，实际=20.4，均值=3.0±2.7）
2169,2024-04-25 06:54:00,2024-04-25 06:56:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.635,102,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.6，实际=47.0 vs 预测=17.0）
2170,2024-04-25 07:03:00,2024-04-25 07:03:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.547,34,正常
2171,2024-04-25 07:08:00,2024-04-25 07:08:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.332,34,正常
2172,2024-04-25 07:13:00,2024-04-25 07:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3582.85,34,Mahalanobis 距离=3582.9（阈值=18.5）。主要贡献特征：PC2 (79.4%); PC3 (19.5%); PC4 (1.0%)。
2173,2024-04-25 07:31:00,2024-04-25 07:33:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2605.917,102,Mahalanobis 距离=2605.9（阈值=18.5）。主要贡献特征：PC2 (67.9%); PC3 (32.0%)。
2174,2024-04-25 07:43:00,2024-04-25 07:44:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1823.691,68,Mahalanobis 距离=1823.7（阈值=18.5）。主要贡献特征：PC2 (61.0%); PC3 (39.0%)。
2175,2024-04-25 07:56:00,2024-04-25 07:56:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.037,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=50.0 vs 预测=17.4）
2176,2024-04-25 08:06:00,2024-04-25 08:07:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.14,68,正常
2177,2024-04-25 08:09:00,2024-04-25 08:09:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.029,34,正常
2178,2024-04-25 08:35:00,2024-04-25 08:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2643.489,34,Mahalanobis 距离=2643.5（阈值=18.5）。主要贡献特征：PC2 (66.5%); PC3 (33.2%)。
2179,2024-04-25 08:37:00,2024-04-25 08:38:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2254.121,68,Mahalanobis 距离=2254.1（阈值=18.5）。主要贡献特征：PC2 (88.5%); PC4 (8.7%); PC3 (2.8%)。
2180,2024-04-25 08:46:00,2024-04-25 08:48:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.045,102,正常
2181,2024-04-25 09:05:00,2024-04-25 09:05:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.05,34,正常
2182,2024-04-25 09:11:00,2024-04-25 09:14:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4238.303,136,Mahalanobis 距离=4238.3（阈值=18.5）。主要贡献特征：PC2 (74.2%); PC3 (24.9%)。
2183,2024-04-25 09:21:00,2024-04-25 09:42:00,22.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3799.746,748,Mahalanobis 距离=3799.7（阈值=18.5）。主要贡献特征：PC2 (71.8%); PC3 (28.2%)。
2184,2024-04-25 09:46:00,2024-04-25 09:46:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.399,34,正常
2185,2024-04-25 09:48:00,2024-04-25 09:51:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2463.72,136,Mahalanobis 距离=2463.7（阈值=18.5）。主要贡献特征：PC2 (61.1%); PC3 (38.6%)。
2186,2024-04-25 09:59:00,2024-04-25 10:01:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.552,102,正常
2187,2024-04-25 10:05:00,2024-04-25 10:05:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.406,34,正常
2188,2024-04-25 10:08:00,2024-04-25 10:10:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.365,102,单变量异常：采煤机_油泵_左油箱_油压（z-score=3.4，实际=13.7，均值=3.3±3.1）
2189,2024-04-25 10:12:00,2024-04-25 10:23:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1722.163,408,Mahalanobis 距离=1722.2（阈值=18.5）。主要贡献特征：PC2 (68.2%); PC3 (31.4%)。
2190,2024-04-25 13:25:00,2024-04-25 13:35:00,11.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,28.408,374,Mahalanobis 距离=28.4（阈值=18.5）。主要贡献特征：PC2 (51.4%); PC3 (45.3%); PC4 (1.7%)。
2191,2024-04-25 13:45:00,2024-04-25 13:50:00,6.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,25.61,204,Mahalanobis 距离=25.6（阈值=18.5）。主要贡献特征：PC2 (51.5%); PC3 (44.6%); PC4 (2.1%)。
2192,2024-04-25 14:31:00,2024-04-25 14:34:00,4.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1756.228,136,Mahalanobis 距离=1756.2（阈值=18.5）。主要贡献特征：PC3 (62.6%); PC2 (23.4%); PC4 (14.0%)。
2193,2024-04-25 14:38:00,2024-04-25 15:37:00,60.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1504.406,2040,Mahalanobis 距离=1504.4（阈值=18.5）。主要贡献特征：PC3 (62.9%); PC2 (24.0%); PC4 (13.1%)。
2194,2024-04-25 15:42:00,2024-04-25 15:59:00,18.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1270.506,612,Mahalanobis 距离=1270.5（阈值=18.5）。主要贡献特征：PC2 (64.6%); PC3 (34.1%); PC4 (1.3%)。
2195,2024-04-25 16:02:00,2024-04-25 16:05:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2347.42,136,Mahalanobis 距离=2347.4（阈值=18.5）。主要贡献特征：PC2 (92.3%); PC3 (7.3%)。
2196,2024-04-25 16:14:00,2024-04-25 16:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1768.052,34,Mahalanobis 距离=1768.1（阈值=18.5）。主要贡献特征：PC2 (70.1%); PC3 (29.1%)。
2197,2024-04-25 16:18:00,2024-04-25 16:18:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.47,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.5，实际=14.0 vs 预测=2.5）
2198,2024-04-25 16:21:00,2024-04-25 16:23:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2009.233,102,Mahalanobis 距离=2009.2（阈值=18.5）。主要贡献特征：PC2 (70.9%); PC3 (28.5%)。
2199,2024-04-25 16:26:00,2024-04-25 16:26:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.507,34,正常
2200,2024-04-25 16:28:00,2024-04-25 16:29:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,818.143,68,Mahalanobis 距离=818.1（阈值=18.5）。主要贡献特征：PC2 (59.9%); PC3 (38.7%); PC4 (1.4%)。
2201,2024-04-25 16:45:00,2024-04-25 16:48:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2614.303,136,Mahalanobis 距离=2614.3（阈值=18.5）。主要贡献特征：PC2 (69.6%); PC3 (30.4%)。
2202,2024-04-25 16:50:00,2024-04-25 16:52:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.739,102,正常
