段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-04 08:53:00,2024-04-04 08:57:00,5,重载,False,正常,315,7
2024-04-04 08:58:00,2024-04-04 09:01:00,4,停机,False,正常,316,7
2024-04-04 09:02:00,2024-04-04 09:02:00,1,重载,False,正常,317,7
2024-04-04 09:03:00,2024-04-04 09:04:00,2,停机,False,正常,318,7
2024-04-04 09:05:00,2024-04-04 09:05:00,1,重载,False,正常,319,7
2024-04-04 09:06:00,2024-04-04 09:06:00,1,轻载,False,正常,320,7
2024-04-04 09:07:00,2024-04-04 09:07:00,1,重载,False,正常,321,7
2024-04-04 09:08:00,2024-04-04 13:10:00,243,轻载,False,正常,322,7
2024-04-04 13:11:00,2024-04-04 13:48:00,38,停机,False,正常,323,7
2024-04-04 13:49:00,2024-04-04 13:49:00,1,轻载,False,正常,324,7
2024-04-04 13:50:00,2024-04-04 13:52:00,3,停机,False,正常,325,7
2024-04-04 13:53:00,2024-04-04 13:53:00,1,重载,False,正常,326,7
2024-04-04 13:54:00,2024-04-04 13:54:00,1,停机,False,正常,327,7
2024-04-04 13:55:00,2024-04-04 13:56:00,2,重载,False,正常,328,7
2024-04-04 13:57:00,2024-04-04 14:10:00,14,停机,False,正常,329,7
2024-04-04 14:11:00,2024-04-04 14:12:00,2,重载,False,正常,330,7
2024-04-04 14:13:00,2024-04-04 14:29:00,17,停机,False,正常,331,7
2024-04-04 14:30:00,2024-04-04 14:30:00,1,重载,False,正常,332,7
2024-04-04 14:31:00,2024-04-04 14:42:00,12,停机,False,正常,333,7
2024-04-04 14:43:00,2024-04-04 14:43:00,1,轻载,False,正常,334,7
2024-04-04 14:44:00,2024-04-04 14:44:00,1,停机,False,正常,335,7
2024-04-04 14:45:00,2024-04-04 14:45:00,1,重载,False,正常,336,7
2024-04-04 14:46:00,2024-04-04 15:06:00,21,停机,False,正常,337,7
2024-04-04 15:07:00,2024-04-04 15:07:00,1,轻载,False,正常,338,7
2024-04-04 15:08:00,2024-04-04 15:08:00,1,停机,False,正常,339,7
2024-04-04 15:09:00,2024-04-04 15:11:00,3,重载,False,正常,340,7
